 

stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
DAV    20121225              -       8.2       3.5         1       0.8
DAV    20121226              -       2.1      -1.4         3       3.4
DAV    20121227              -       3.2      -2.1        22      15.2
DAV    20121228              -      -1.1      -2.8        11       3.1
DAV    20121229              -       2.5      -1.4         0       0.0
DAV    20121230              -       1.5      -3.9         0       0.0
DAV    20121231              -       2.5      -4.3         0       0.0
DAV    20130101              -       3.1      -2.7         4       1.9
DAV    20130102              -      -2.8      -5.0         1       0.5
DAV    20130103              -       1.2      -4.9         1       3.1
DAV    20130104              -       2.9       1.4         0       0.2
DAV    20130105              -       2.4       1.1         1       2.6
DAV    20130106              -       3.8       0.9         0       0.0
DAV    20130107              -       4.4      -2.0         0       0.0
DAV    20130108              -       6.7      -0.6         0       0.0
DAV    20130109              -       5.0      -0.8         0       0.0
DAV    20130110              -       0.7      -1.8        14       8.3
DAV    20130111              -      -1.9      -3.5        11       4.2
DAV    20130112              -      -5.0      -7.2         0       0.0
DAV    20130113              -      -1.8      -6.0         1       0.0
DAV    20130114              -      -4.1      -6.3         0       0.1
DAV    20130115              -      -3.1      -8.7         2       2.0
DAV    20130116              -      -7.7      -9.8         2       0.5
DAV    20130117              -     -10.4     -11.9         2       0.1
DAV    20130118              -      -7.3     -13.2         0       0.0
DAV    20130119              -       0.1      -4.2         1       0.2
DAV    20130120              -       3.0      -0.1         0       0.2
DAV    20130121              -      -2.0      -3.5         4       1.2
DAV    20130122              -      -2.9      -5.7         0       0.0
DAV    20130123              -      -0.8      -8.7         0       0.0
DAV    20130124              -      -3.5      -9.1         1       0.0
DAV    20130125              -      -9.3     -12.2         0       0.0
DAV    20130126              -      -1.6      -9.9         0       0.0
DAV    20130127              -       3.7      -4.3         3       1.6
DAV    20130128              -      -0.8      -4.1         1       1.4
DAV    20130129              -       2.6      -2.7         8       7.4
DAV    20130130              -       5.1       1.5         0       3.2
DAV    20130131              -       4.1      -0.9         0       0.3
DAV    20130201              -       1.6       0.0         5       1.4
DAV    20130202              -       0.8      -3.2         1       2.1
DAV    20130203              -      -5.2      -7.6        13       8.4
DAV    20130204              -       0.9      -3.8         7       5.3
DAV    20130205              -       1.4      -3.3         7       5.4
DAV    20130206              -      -3.6      -7.2         5       1.5
DAV    20130207              -      -5.9      -8.0         4       1.7
DAV    20130208              -      -7.4     -10.2         3       1.9
DAV    20130209              -      -8.8     -12.2         7       3.9
DAV    20130210              -      -8.8     -15.3         0       0.0
DAV    20130211              -      -1.8      -7.2         2       1.5
DAV    20130212              -      -5.3      -7.3         3       1.0
DAV    20130213              -      -7.1     -11.0         0       0.0
DAV    20130214              -      -2.2      -9.7         3       0.4
DAV    20130215              -      -0.6      -3.9         1       0.7
DAV    20130216              -      -2.7      -4.9         0       0.0
DAV    20130217              -      -2.5      -7.2         0       0.0
DAV    20130218              -      -1.8      -9.0         0       0.0
DAV    20130219              -      -0.4      -7.0         9       1.9
DAV    20130220              -      -2.7      -6.1         3       1.0
DAV    20130221              -      -6.0     -10.3         2       0.7
DAV    20130222              -      -7.5     -13.4         1       0.0
DAV    20130223              -      -7.2     -13.5         1       1.1
DAV    20130224              -      -8.4     -12.2         1       0.0
DAV    20130225              -      -1.5     -10.6         0       0.0
DAV    20130226              -      -0.1      -7.8         0       0.0
DAV    20130227              -       3.3      -4.9         0       0.0
DAV    20130228              -       5.6      -2.4         0       0.0
DAV    20130301              -       5.5      -2.7         0       0.0
DAV    20130302              -       5.9      -3.2         0       0.0
DAV    20130303              -       6.4      -1.9         0       0.0
DAV    20130304              -       7.7      -0.6         0       0.0
DAV    20130305              -       5.8      -0.9         0       0.0
DAV    20130306              -       8.3       2.5         0       0.0
DAV    20130307              -       8.1       3.2         0       0.0
DAV    20130308              -       9.0       2.8         0       3.3
DAV    20130309              -       4.5       2.0         0       0.0
DAV    20130310              -       5.9       1.0         0       0.0
DAV    20130311              -       4.2       0.1         0       0.0
DAV    20130312              -       5.3       0.4         0       0.0
DAV    20130313              -       1.6      -3.3         4       0.5
DAV    20130314              -      -6.8      -9.2         0       0.0
DAV    20130315              -      -8.5     -11.6         0       0.2
DAV    20130316              -       1.4      -6.9         0       0.0
DAV    20130317              -       2.0      -2.0         0       0.0
DAV    20130318              -      -1.5      -2.9        17      11.2
DAV    20130319              -       0.9      -3.9         0       1.5
DAV    20130320              -       4.0      -2.8         2       0.6
DAV    20130321              -       0.0      -3.3         0       0.0
DAV    20130322              -       7.8       0.6         0       0.0
DAV    20130323              -       8.1       2.3         0       0.0
DAV    20130324              -       6.7       2.3         0       0.0
DAV    20130325              -       1.6      -2.3         8       3.6
DAV    20130326              -      -2.8      -5.3         8       2.7
DAV    20130327              -       2.7      -3.0         0       0.0
DAV    20130328              -       5.7      -1.4         3       1.9
DAV    20130329              -       1.7      -1.0         0       0.0
DAV    20130330              -       2.6      -1.0         6       5.7
DAV    20130331              -      -1.6      -3.9         2       0.4
DAV    20130401              -       4.8      -3.4         0       0.0
DAV    20130402              -       5.5      -1.6         0       0.0
DAV    20130403              -       4.6      -1.3         0       0.0
DAV    20130404              -       7.5       1.5         0       0.0
DAV    20130405              -       4.3       0.5         1       0.2
DAV    20130406              -       4.0      -0.1         0       0.0
DAV    20130407              -       0.8      -2.5         0       0.0
DAV    20130408              -       4.7      -1.2         2       1.5
DAV    20130409              -       6.2      -0.1         1       0.9
DAV    20130410              -       6.6       1.1         0       0.4
DAV    20130411              -      11.5       5.1         0       0.5
DAV    20130412              -       6.4       3.2         1       4.2
DAV    20130413              -       9.0       2.4         0       0.0
DAV    20130414              -      14.6       6.3         0       0.0
DAV    20130415              -      16.2       8.1         0       0.0
DAV    20130416              -      15.0       8.5         0       0.0
DAV    20130417              -      16.7       8.9         0       0.0
DAV    20130418              -      17.0       9.3         0       0.0
DAV    20130419              -       5.8       2.3        22      25.0
DAV    20130420              -       3.2      -0.3         0       1.4
DAV    20130421              -       9.6       4.3         0       0.0
DAV    20130422              -       6.6       2.9         0       0.1
DAV    20130423              -      11.3       5.6         0       0.0
DAV    20130424              -      14.6       6.8         0       0.0
DAV    20130425              -      16.7       8.2         0       0.0
DAV    20130426              -      15.1       9.5         0       0.1
DAV    20130427              -      12.1       8.0         0       0.0
DAV    20130428              -      11.6       6.5         0       0.1
DAV    20130429              -      11.6       7.4         0       2.5
DAV    20130430              -      13.6       9.5         0       0.1
DAV    20130501              -      17.3       9.8         0       6.0
DAV    20130502              -      14.5       9.8         0       5.4
DAV    20130503              -      14.5       7.4         0       1.3
DAV    20130504              -      10.1       6.2         0       1.9
DAV    20130505              -      14.5       8.1         0       0.0
DAV    20130506              -      12.5       7.6         0      16.4
DAV    20130507              -      11.5       6.8         0      18.3
DAV    20130508              -      15.2       8.8         0       0.0
DAV    20130509              -      15.9      10.3         0       2.7
DAV    20130510              -       8.8       6.4         0      10.5
DAV    20130511              -       5.9       3.8         0       0.8
DAV    20130512              -       6.6       2.8         0       1.1
DAV    20130513              -       7.5       3.6         0       0.0
DAV    20130514              -      14.8       8.4         0       0.0
DAV    20130515              -      11.7       8.7         0       0.0
DAV    20130516              -      11.7       8.2         0       3.4
DAV    20130517              -      11.7       6.6         0      11.3
DAV    20130518              -      11.8       7.6         0       2.6
DAV    20130519              -      10.5       6.2         0       6.0
DAV    20130520              -      10.3       4.9         0       0.0
DAV    20130521              -       8.2       3.8         0       1.7
DAV    20130522              -       5.7       3.2         0       2.0
DAV    20130523              -       7.9       2.5         1       0.9
DAV    20130524              -       0.3      -1.4         0       0.2
DAV    20130525              -       3.4      -0.3         3       1.1
DAV    20130526              -       4.7       0.4         1       3.3
DAV    20130527              -      11.2       4.5         0       0.0
DAV    20130528              -      11.6       7.2         0       1.6
DAV    20130529              -       4.8       1.8         5      13.1
DAV    20130530              -       3.5       1.2         0       3.8
DAV    20130531              -       3.6       1.5         8      27.5
DAV    20130601              -       6.6       3.5         0      13.3
DAV    20130602              -       6.0       4.6         0       2.2
DAV    20130603              -       7.4       4.2         0       0.0
DAV    20130604              -      14.5       8.2         0       0.0
DAV    20130605              -      17.1      10.3         0       8.3
DAV    20130606              -      17.5      10.4         0       0.0
DAV    20130607              -      17.5      11.1         0       0.0
DAV    20130608              -      19.2      11.9         0       0.0
DAV    20130609              -      14.5       9.6         0       3.6
DAV    20130610              -       9.1       6.6         0      13.7
DAV    20130611              -      10.3       7.9         0       1.7
DAV    20130612              -      14.9      10.0         0       0.0
DAV    20130613              -      21.8      14.5         0       0.1
DAV    20130614              -      17.4      12.5         0       0.4
DAV    20130615              -      19.5      14.0         0       0.0
DAV    20130616              -      23.1      15.5         0       0.0
DAV    20130617              -      24.8      17.6         0       0.0
DAV    20130618              -      26.5      18.6         0       0.0
DAV    20130619              -      24.7      18.1         0       0.0
DAV    20130620              -      23.7      16.3         0       4.1
DAV    20130621              -      17.1      12.4         0       1.2
DAV    20130622              -      15.1      11.6         0       0.3
DAV    20130623              -      17.6       9.4         0      29.0
DAV    20130624              -       6.7       5.2         0       2.5
DAV    20130625              -       6.7       4.7         0       6.7
DAV    20130626              -       8.3       4.9         0       0.2
DAV    20130627              -       8.7       4.6         0       0.4
DAV    20130628              -      10.1       5.3         0       0.1
DAV    20130629              -       6.9       5.6         0      18.7
DAV    20130630              -      13.3       9.0         0       0.0
DAV    20130701              -      19.9      12.0         0       0.0
DAV    20130702              -      19.4      13.7         0       0.0
DAV    20130703              -      17.0      11.5         0       7.6
DAV    20130704              -      16.5      12.4         0       0.7
DAV    20130705              -      18.1      13.3         0       0.0
DAV    20130706              -      20.1      14.3         0       0.0
DAV    20130707              -      21.2      14.3         0       4.0
DAV    20130708              -      21.9      13.9         0       0.0
DAV    20130709              -      19.7      13.5         0      12.7
DAV    20130710              -      20.5      14.7         0       0.0
DAV    20130711              -      19.9      13.5         0       0.0
DAV    20130712              -      19.9      13.0         0       0.0
DAV    20130713              -      20.1      13.3         0       0.0
DAV    20130714              -      20.7      13.7         0       0.0
DAV    20130715              -      20.8      14.2         0       0.0
DAV    20130716              -      23.0      15.4         0       0.0
DAV    20130717              -      20.5      14.6         0       6.1
DAV    20130718              -      20.5      13.4         0       9.6
DAV    20130719              -      19.7      13.6         0       0.0
DAV    20130720              -      22.0      14.8         0       2.9
DAV    20130721              -      22.4      15.3         0       0.0
DAV    20130722              -      23.5      16.2         0       0.0
DAV    20130723              -      22.9      15.6         0       0.3
DAV    20130724              -      18.9      14.2         0       0.1
DAV    20130725              -      22.8      16.4         0       0.1
DAV    20130726              -      25.0      17.8         0       0.3
DAV    20130727              -      27.6      19.8         0       0.0
DAV    20130728              -      27.0      20.4         0       0.0
DAV    20130729              -      19.6      11.5         0      18.3
DAV    20130730              -      16.6      11.3         0       0.0
DAV    20130731              -      21.4      13.9         0       0.0
DAV    20130801              -      25.5      17.3         0       0.0
DAV    20130802              -      27.4      19.1         0       0.0
DAV    20130803              -      27.1      18.3         0       2.1
DAV    20130804              -      23.4      16.8         0       1.3
DAV    20130805              -      27.6      19.4         0       0.0
DAV    20130806              -      27.1      19.0         0       0.3
DAV    20130807              -      24.1      18.2         0       2.2
DAV    20130808              -      20.3      14.8         0       3.9
DAV    20130809              -      13.3      10.7         0      10.5
DAV    20130810              -      17.0      10.6         0       0.0
DAV    20130811              -      18.3      11.9         0       0.0
DAV    20130812              -      21.7      14.5         0       2.8
DAV    20130813              -      15.9      12.4         0       0.0
DAV    20130814              -      16.6      10.5         0       0.0
DAV    20130815              -      18.6      11.8         0       0.0
DAV    20130816              -      21.5      14.4         0       1.4
DAV    20130817              -      20.0      14.3         0       0.9
DAV    20130818              -      22.9      15.5         0       4.3
DAV    20130819              -      14.9      11.4         0      22.1
DAV    20130820              -      13.4       9.0         0       0.0
DAV    20130821              -      18.5      10.2         0       0.0
DAV    20130822              -      20.2      12.5         0       0.0
DAV    20130823              -      18.6      13.1         0       0.7
DAV    20130824              -      19.4      11.8         0      23.7
DAV    20130825              -      10.4       7.9         0       1.1
DAV    20130826              -      12.8       8.9         0       4.2
DAV    20130827              -      12.1       8.7         0      10.9
DAV    20130828              -      12.5       8.3         0       2.2
DAV    20130829              -      15.4       9.5         0       0.0
DAV    20130830              -      17.4      10.9         0       0.0
DAV    20130831              -      17.1      11.7         0       1.3
DAV    20130901              -      13.8      10.4         0       0.1
DAV    20130902              -      14.4       9.6         0       0.0
DAV    20130903              -      19.2      11.6         0       0.0
DAV    20130904              -      21.9      14.3         0       0.0
DAV    20130905              -      21.6      15.2         0       0.0
DAV    20130906              -      21.2      15.0         0       0.0
DAV    20130907              -      22.0      14.4         0       0.0
DAV    20130908              -      15.4      12.1         0      28.2
DAV    20130909              -      11.2       7.1         0       0.0
DAV    20130910              -       8.7       5.6         0      10.0
DAV    20130911              -       9.1       5.0         0       1.3
DAV    20130912              -       6.8       4.4         0       7.1
DAV    20130913              -       9.1       5.3         0       0.3
DAV    20130914              -      15.0       8.4         0       0.0
DAV    20130915              -      12.3       9.2         0       4.7
DAV    20130916              -       9.8       7.3         0      14.0
DAV    20130917              -       5.1       2.5         0       5.0
DAV    20130918              -      13.4       7.5         0      11.5
DAV    20130919              -       8.7       5.8         0       1.2
DAV    20130920              -      14.0       7.0         0       0.0
DAV    20130921              -      14.6       7.2         0       0.0
DAV    20130922              -      14.3       7.0         0       0.0
DAV    20130923              -      17.7       8.7         0       0.0
DAV    20130924              -      19.0       9.8         0       0.0
DAV    20130925              -      17.6      10.1         0       0.2
DAV    20130926              -      13.3      10.0         0      23.9
DAV    20130927              -      15.4      10.1         0       2.2
DAV    20130928              -      19.4      12.0         0       0.3
DAV    20130929              -      14.9      11.0         0      16.5
DAV    20130930              -       9.8       7.5         0       3.7
DAV    20131001              -      11.6       7.9         0       3.0
DAV    20131002              -      14.9       8.6         0       0.0
DAV    20131003              -      17.4       9.9         0       0.1
DAV    20131004              -      18.2      11.9         0       1.3
DAV    20131005              -      12.8       9.3         0       8.9
DAV    20131006              -      11.1       7.8         0       0.0
DAV    20131007              -      12.9       8.7         0       0.0
DAV    20131008              -      10.9       7.6         0       0.2
DAV    20131009              -       8.6       6.9         0       0.0
DAV    20131010              -       7.3       2.2        28      33.1
DAV    20131011              -       2.1      -1.8         0       2.5
DAV    20131012              -       4.2       0.2         0       5.3
DAV    20131013              -       7.6       1.9         0       0.0
DAV    20131014              -       9.5       3.1         0       0.0
DAV    20131015              -      11.5       4.2         1      13.4
DAV    20131016              -       7.2       2.8         0       2.4
DAV    20131017              -      10.6       4.5         0       0.0
DAV    20131018              -      14.8       4.9         0       0.0
DAV    20131019              -      16.1       7.5         0       0.0
DAV    20131020              -      14.0       8.3         0       0.0
DAV    20131021              -      15.0       7.8         0       0.0
DAV    20131022              -      16.0      10.3         0       0.2
DAV    20131023              -      14.6       9.1         0      34.8
DAV    20131024              -      13.2       7.0         0       0.1
DAV    20131025              -      15.4       7.5         0       0.0
DAV    20131026              -      17.6       9.1         0       0.0
DAV    20131027              -      14.2       9.7         0       0.0
DAV    20131028              -      15.8       8.9         0       0.4
DAV    20131029              -       6.8       4.0         0       9.4
DAV    20131030              -       4.4       2.2         0       0.5
DAV    20131031              -      10.3       5.2         0       0.0
DAV    20131101              -      10.2       4.7         0       0.0
DAV    20131102              -      10.9       6.3         0       7.8
DAV    20131103              -       6.0       1.2         0       7.7
DAV    20131104              -       6.9       1.7         0       0.6
DAV    20131105              -       4.2       1.2         8      13.7
DAV    20131106              -       1.4       0.4         6      20.8
DAV    20131107              -       6.6       1.5         0       0.0
DAV    20131108              -       9.9       3.1         1      11.0
DAV    20131109              -       4.9       0.6         0       1.9
DAV    20131110              -       1.5      -1.5        11       4.4
DAV    20131111              -      -1.1      -3.5         1       0.0
DAV    20131112              -       6.1      -1.0         0       0.0
DAV    20131113              -       5.5      -0.6         0       0.0
DAV    20131114              -       1.2      -1.9        15      12.0
DAV    20131115              -       0.2      -2.7         2       0.2
DAV    20131116              -       3.9      -0.8         0       0.0
DAV    20131117              -       6.9       0.5         0       0.0
DAV    20131118              -       8.2       1.6         0       0.0
DAV    20131119              -       8.0       1.6         3       3.5
DAV    20131120              -      -1.2      -2.4         4       1.5
DAV    20131121              -       0.2      -3.8         7       5.9
DAV    20131122              -      -2.8      -6.9         0       0.0
DAV    20131123              -      -3.3      -5.5         1       1.2
DAV    20131124              -      -2.0      -3.0         3       1.4
DAV    20131125              -      -3.6      -7.6         1       0.2
DAV    20131126              -      -7.6      -9.8         0       0.0
DAV    20131127              -      -7.4     -11.9         0       0.0
DAV    20131128              -      -1.0      -6.8         0       0.0
DAV    20131129              -      -0.3      -5.4         1       0.0
DAV    20131130              -      -3.7      -5.6         0       0.1
DAV    20131201              -      -2.9      -9.1         0       0.0
DAV    20131202              -       3.4      -4.2         0       0.0
DAV    20131203              -       5.5      -0.8         0       0.0
DAV    20131204              -       5.0      -1.4         0       0.0
DAV    20131205              -       2.4      -2.9         1       0.2
DAV    20131206              -       0.4      -3.4         4       2.1
DAV    20131207              -      -2.4      -6.9         0       0.0
DAV    20131208              -       1.3      -5.1         0       0.0
DAV    20131209              -       3.6      -2.7         0       0.0
DAV    20131210              -       6.6      -0.2         0       0.0
DAV    20131211              -       5.1      -0.6         0       0.0
DAV    20131212              -       4.9      -1.3         0       0.0
DAV    20131213              -       2.1      -2.5         0       0.0
DAV    20131214              -       1.5      -3.2         1       0.1
DAV    20131215              -       3.0      -2.8         0       0.0
DAV    20131216              -       5.8       0.1         0       0.0
DAV    20131217              -       7.8       0.9         0       0.0
DAV    20131218              -       5.5      -0.8         0       0.0
DAV    20131219              -       3.7       0.5         0       0.0
DAV    20131220              -       2.5      -0.6         0       0.2
DAV    20131221              -       4.9      -0.7         0       0.0
DAV    20131222              -       7.1       1.6         0       0.0
DAV    20131223              -       4.3      -0.6         0       0.0
DAV    20131224              -       6.8       3.2         0       0.0
DAV    20131225              -       6.8       3.6         1      10.0
DAV    20131226              -       1.0      -1.4         8       8.0
DAV    20131227              -      -1.0      -3.4         0       0.0
DAV    20131228              -       4.8      -0.1        15       7.9
DAV    20131229              -      -0.9      -3.1         1       0.1
DAV    20131230              -      -3.9      -7.3         0       0.0
DAV    20131231              -      -1.5      -6.8         0       0.0
DAV    20140101              -      -0.1      -4.9         0       0.0
DAV    20140102              -       2.2      -2.7         4       1.5
DAV    20140103              -       4.1      -2.3         0       0.0
DAV    20140104              -       4.8       1.3         4       9.2
DAV    20140105              -       1.1      -1.9         4       2.6
DAV    20140106              -       2.1      -2.1         0       0.0
DAV    20140107              -       3.7      -0.3         0       0.0
DAV    20140108              -       5.0       0.3         0       0.0
DAV    20140109              -       6.6       1.5         3       3.0
DAV    20140110              -       2.9       0.0         1       0.9
DAV    20140111              -       5.6       1.0         0       0.0
DAV    20140112              -       3.7      -1.8         0       0.0
DAV    20140113              -       5.9      -0.8         3       2.7
DAV    20140114              -      -1.4      -2.4        17      14.4
DAV    20140115              -      -2.5      -3.9         0       0.0
DAV    20140116              -       2.3      -0.6         3       2.5
DAV    20140117              -      -0.1      -1.7         5       3.4
DAV    20140118              -       1.8      -2.5         0       0.0
DAV    20140119              -       6.7       0.2         0       0.0
DAV    20140120              -       2.1      -0.9         3       1.3
DAV    20140121              -      -1.3      -2.2         1       0.3
DAV    20140122              -       1.2      -4.4         0       0.0
DAV    20140123              -       0.7      -4.5         2       0.6
DAV    20140124              -      -4.0      -5.8         1       0.0
DAV    20140125              -      -1.8      -8.1        16       6.7
DAV    20140126              -      -3.3      -5.9         8       2.8
DAV    20140127              -      -2.5      -4.8         2       0.9
DAV    20140128              -      -4.9      -8.1         0       0.0
DAV    20140129              -      -2.0      -8.8         0       0.0
DAV    20140130              -       1.5      -3.5         3       2.2
DAV    20140131              -       3.0      -1.0         0       0.0
DAV    20140201              -       7.6       0.5         9       3.8
DAV    20140202              -      -1.8      -3.0         2       4.1
DAV    20140203              -       4.8      -2.0         0       0.0
DAV    20140204              -       5.3       0.1         0       0.0
DAV    20140205              -       3.0       0.5         1       0.8
DAV    20140206              -       3.0      -2.0         0       0.0
DAV    20140207              -       5.1      -0.8        14      11.6
DAV    20140208              -       2.7      -2.7         8       2.8
DAV    20140209              -       0.1      -4.0         1       0.1
DAV    20140210              -       3.3      -1.1         3       1.7
DAV    20140211              -       0.6      -2.9         0       0.2
DAV    20140212              -       0.1      -5.3         1       0.6
DAV    20140213              -       3.5      -1.8         9       4.1
DAV    20140214              -       1.4      -3.1         0       0.0
DAV    20140215              -       8.0       1.9         1       0.6
DAV    20140216              -      -0.6      -2.0        15       9.3
DAV    20140217              -      -0.6      -2.7         1       0.2
DAV    20140218              -       4.4      -1.2         2       2.4
DAV    20140219              -       0.4      -1.0         8      13.5
DAV    20140220              -       2.0      -1.7         0       0.8
DAV    20140221              -       3.2      -2.3        10       7.0
DAV    20140222              -      -1.4      -4.3         6       2.6
DAV    20140223              -       1.2      -4.6         0       0.0
DAV    20140224              -       4.4      -4.3         0       0.0
DAV    20140225              -       3.6      -3.9         0       0.0
DAV    20140226              -       5.1      -1.2         0       0.0
DAV    20140227              -       3.5      -1.3         0       0.0
DAV    20140228              -       3.8      -1.7         0       0.0
DAV    20140301              -       0.2      -3.1         2       2.8
DAV    20140302              -      -0.9      -4.1         0       0.0
DAV    20140303              -       5.0      -3.0         1       0.6
DAV    20140304              -      -2.3      -3.6         2       1.0
DAV    20140305              -      -0.3      -2.1         4       0.8
DAV    20140306              -       1.6      -1.9         0       0.0
DAV    20140307              -       7.5      -0.5         0       0.0
DAV    20140308              -       8.2       0.3         0       0.0
DAV    20140309              -      11.7       2.3         0       0.0
DAV    20140310              -       9.7       2.2         0       0.0
DAV    20140311              -       9.0       1.5         0       0.0
DAV    20140312              -      12.7       3.5         0       0.0
DAV    20140313              -      11.8       3.4         0       0.0
DAV    20140314              -      11.9       3.5         0       0.0
DAV    20140315              -       7.6       2.0         1       0.3
DAV    20140316              -       6.5       1.7         0       1.5
DAV    20140317              -      12.3       3.9         0       0.0
DAV    20140318              -      14.1       5.6         0       0.0
DAV    20140319              -       7.3       3.0         0       0.0
DAV    20140320              -      12.4       4.6         0       0.0
DAV    20140321              -      11.8       4.6         0       0.0
DAV    20140322              -       8.3       3.7        18      14.8
DAV    20140323              -      -0.7      -3.3        11      10.8
DAV    20140324              -      -1.9      -4.5         4       2.7
DAV    20140325              -      -1.8      -6.1         1       0.1
DAV    20140326              -       2.8      -2.8         0       0.0
DAV    20140327              -       5.2      -1.4         0       0.0
DAV    20140328              -       8.2       0.7         0       0.0
DAV    20140329              -      10.1       2.5         0       0.0
DAV    20140330              -      13.1       4.6         0       0.0
DAV    20140331              -      12.6       4.7         0       0.0
DAV    20140401              -      14.3       5.4         0       0.0
DAV    20140402              -      13.2       5.6         0       0.0
DAV    20140403              -      10.1       5.4         0       0.0
DAV    20140404              -      13.2       6.7         0       0.0
DAV    20140405              -       8.7       4.8         0       0.1
DAV    20140406              -      11.4       6.0         0       0.0
DAV    20140407              -      15.9       7.3         0       0.0
DAV    20140408              -       8.9       4.9         0       2.6
DAV    20140409              -       6.7       1.8         0       0.0
DAV    20140410              -       8.3       3.5         0       0.0
DAV    20140411              -      13.4       6.4         0       0.0
DAV    20140412              -      10.3       5.1         0       7.3
DAV    20140413              -       8.2       4.6         0       0.5
DAV    20140414              -      11.4       4.0         1       0.4
DAV    20140415              -       2.1      -0.9         0       0.1
DAV    20140416              -       4.8      -0.7         0       0.0
DAV    20140417              -      10.1       1.8         0       0.0
DAV    20140418              -       7.5       0.5         4       4.5
DAV    20140419              -       6.4       0.1         0       0.0
DAV    20140420              -      12.4       5.1         0       0.0
DAV    20140421              -       9.0       5.0         0       0.6
DAV    20140422              -      10.3       5.7         0       0.1
DAV    20140423              -      13.6       6.4         0       0.0
DAV    20140424              -      14.7       7.7         0       0.0
DAV    20140425              -      15.9       8.9         0       0.0
DAV    20140426              -      14.6       9.0         0       3.7
DAV    20140427              -       6.3       3.1         0       2.3
DAV    20140428              -       4.5       2.2         0       0.3
DAV    20140429              -       9.7       4.7         0       1.8
DAV    20140430              -       4.6       2.8         0      12.1
DAV    20140501              -       9.8       5.5         0       4.6
DAV    20140502              -       7.8       4.4         0       2.9
DAV    20140503              -       5.1       2.7         0       0.2
DAV    20140504              -       7.3       1.9         0       0.0
DAV    20140505              -      13.8       5.9         0       0.0
DAV    20140506              -      17.2       9.1         0       0.0
DAV    20140507              -      10.6       6.0         0      10.4
DAV    20140508              -      14.9       7.7         0       0.0
DAV    20140509              -      16.1       9.5         0       0.2
DAV    20140510              -      17.1       9.6         0       0.3
DAV    20140511              -       9.6       4.4         0       1.7
DAV    20140512              -       7.0       2.0         3       5.1
DAV    20140513              -       5.5       1.2         8       5.5
DAV    20140514              -       4.1       0.7         0       3.1
DAV    20140515              -       5.0       1.3         0       0.2
DAV    20140516              -       5.8       2.4         0       0.1
DAV    20140517              -       8.4       4.1         0       0.0
DAV    20140518              -      14.5       7.1         0       0.0
DAV    20140519              -      13.2       8.6         0       0.0
DAV    20140520              -      15.3       9.3         0       0.0
DAV    20140521              -      18.6      11.9         0       0.0
DAV    20140522              -      19.9      12.7         0       6.6
DAV    20140523              -      16.2       9.9         0       1.7
DAV    20140524              -      15.1       8.7         0       0.0
DAV    20140525              -      17.8      10.6         0       0.0
DAV    20140526              -      13.8       8.9         0       0.0
DAV    20140527              -       8.1       6.1         0       3.9
DAV    20140528              -      11.3       7.0         0       0.1
DAV    20140529              -      10.2       7.2         0       0.7
DAV    20140530              -       7.9       6.0         0       0.7
DAV    20140531              -      12.7       7.2         0       0.0
DAV    20140601              -      14.1       7.7         0       0.0
DAV    20140602              -      11.6       7.1         0       1.2
DAV    20140603              -      12.5       8.1         0       1.7
DAV    20140604              -      14.3       8.5         0      11.5
DAV    20140605              -      14.5       8.7         0       0.0
DAV    20140606              -      21.4      12.6         0       0.0
DAV    20140607              -      23.7      15.4         0       0.0
DAV    20140608              -      25.7      17.9         0       0.0
DAV    20140609              -      27.1      18.0         0       0.0
DAV    20140610              -      25.6      16.9         0       2.0
DAV    20140611              -      22.5      14.4         0       0.7
DAV    20140612              -      23.8      15.1         0       6.9
DAV    20140613              -      19.5      13.2         0       3.2
DAV    20140614              -      15.5      11.3         0       0.0
DAV    20140615              -      15.5       9.6         0       2.7
DAV    20140616              -      16.1      10.4         0       0.0
DAV    20140617              -      16.3       9.7         0       2.0
DAV    20140618              -      15.8       9.4         0       1.6
DAV    20140619              -      16.2       9.8         0       2.0
DAV    20140620              -      12.6       9.2         0       0.4
DAV    20140621              -      18.5      12.1         0       0.0
DAV    20140622              -      20.4      13.5         0      17.1
DAV    20140623              -      20.1      11.9         0      33.8
DAV    20140624              -      14.3      10.5         0       4.8
DAV    20140625              -      15.1       9.9         0       0.3
DAV    20140626              -      17.3      11.1         0       0.0
DAV    20140627              -      17.0      11.9         0       0.0
DAV    20140628              -      20.0      14.4         0       6.8
DAV    20140629              -      12.0       6.4         0      52.7
DAV    20140630              -      10.3       6.2         0       0.8
DAV    20140701              -      17.3      10.3         0       2.4
DAV    20140702              -      11.0       8.3         0      13.0
DAV    20140703              -      19.9      11.4         0       0.0
DAV    20140704              -      21.9      13.2         0       4.5
DAV    20140705              -      17.8      12.1         0       0.5
DAV    20140706              -      22.0      15.1         0       3.2
DAV    20140707              -      20.1      13.0         0       7.1
DAV    20140708              -       9.9       7.6         0      27.1
DAV    20140709              -       9.4       6.1         0       4.9
DAV    20140710              -      10.8       7.0         0      18.5
DAV    20140711              -      13.1       9.2         0       6.3
DAV    20140712              -      15.6      11.1         0       1.0
DAV    20140713              -      13.5      10.4         0       2.0
DAV    20140714              -      15.9      11.1         0       1.5
DAV    20140715              -      18.7      12.9         0       0.0
DAV    20140716              -      21.8      14.1         0       0.0
DAV    20140717              -      23.6      15.1         0       0.0
