stn    time           nto002d0  tre200dx  tre200d0  hns000d0  rre150d0
BER    19971007              0      22.3      16.2         0       4.0
BER    19971008              0      20.2      15.6         0       0.1
BER    19971009              0      23.8      18.4         0       0.0
BER    19971010              0      18.0      16.1         0      16.6
BER    19971011              0      16.1      12.7         0      15.2
BER    19971012              0      14.7      10.2         0      28.3
BER    19971013              0      10.1       7.0         0       0.7
BER    19971014              0       7.4       5.6         0       1.2
BER    19971015              0       7.3       5.9         0       3.3
BER    19971016              0      12.9       9.0         0       0.2
BER    19971017              1      15.4       8.8         0       0.0
BER    19971018              1      15.1       9.1         0       0.0
BER    19971019              0      12.3       9.1         0       0.0
BER    19971020              0      12.6       9.8         0       0.0
BER    19971021              0      11.2       9.3         0       0.1
BER    19971022              0      10.4       8.7         0       0.0
BER    19971023              0      11.2       9.4         0       0.0
BER    19971024              0       7.4       5.7         0       0.0
BER    19971025              0       9.1       4.1         0       0.0
BER    19971026              0      10.9       4.0         0       0.0
BER    19971027              0      10.2       4.9         0       0.0
BER    19971028              0       2.8       0.3         0       0.0
BER    19971029              0       4.6       0.1         0       0.0
BER    19971030              0       3.1      -1.5         0       0.0
BER    19971031              1       5.8      -0.7         0       0.0
BER    19971101              1       8.7       1.0         0       0.0
BER    19971102              1      11.8       3.6         0       0.0
BER    19971103              1      11.1       3.6         0       0.0
BER    19971104              0       6.6       3.8         0       0.9
BER    19971105              0      10.1       7.8         0       0.1
BER    19971106              0      14.1       9.4         0       0.0
BER    19971107              0      13.6      10.1         0       0.0
BER    19971108              0      10.6       6.5         0       3.7
BER    19971109              0      11.1       6.1         0       7.0
BER    19971110              0      11.8       7.5         0       3.9
BER    19971111              0       7.8       4.6         0       0.0
BER    19971112              0       5.8       4.3         0      11.5
BER    19971113              0       8.2       4.1         0       0.0
BER    19971114              1       6.9       1.5         0       0.0
BER    19971115              0       6.7       1.9         0       4.5
BER    19971116              0      10.0       6.3         0       0.2
BER    19971117              0       7.4       6.3         0       0.0
BER    19971118              0       7.5       4.2         0       0.0
BER    19971119              0       2.5       1.6         0       3.5
BER    19971120              0       8.6       5.3         0       1.3
BER    19971121              0      10.3       5.5         0       0.0
BER    19971122              0       4.0       2.2         0       0.0
BER    19971123              0       4.4       3.2         0       0.0
BER    19971124              0       2.9       1.8         0       0.0
BER    19971125              0       6.2       1.1         0       0.0
BER    19971126              0       2.5       0.0         0       0.0
BER    19971127              0       3.9       1.8         0       0.0
BER    19971128              0       7.2       4.5         0       1.9
BER    19971129              0      11.4       6.0         0       2.9
BER    19971130              0       7.7       5.9         0       2.6
BER    19971201              0       7.2       4.5         0       0.0
BER    19971202              0       1.9       0.8         1       5.6
BER    19971203              0       0.0      -1.1         2       1.8
BER    19971204              0      -0.4      -1.0         0       0.0
BER    19971205              0       0.2      -0.2         0       0.0
BER    19971206              0      -0.5      -1.4         0       0.0
BER    19971207              1       1.5      -2.7         0       0.0
BER    19971208              0       3.3      -0.3         0       0.0
BER    19971209              0       5.3       2.4         0       0.2
BER    19971210              0       5.5       2.6         0       1.6
BER    19971211              0      12.9       8.4         0      24.7
BER    19971212              0      10.7       6.5         0       5.5
BER    19971213              0       5.1       3.2         0       0.0
BER    19971214              0       4.4       0.5         0       1.9
BER    19971215              0       1.2       0.3         0       0.0
BER    19971216              0      -1.0      -3.0         0       0.0
BER    19971217              0       0.8      -1.6         0       0.0
BER    19971218              0       3.1       1.6         0       0.1
BER    19971219              0       8.9       3.9         0       0.3
BER    19971220              0       6.1       4.8         0      15.9
BER    19971221              0       6.5       5.8         0      22.4
BER    19971222              0       6.8       5.3         0       0.1
BER    19971223              0       5.8       4.5         0       0.0
BER    19971224              0       9.9       5.6         0       0.8
BER    19971225              0      12.4       8.2         0      22.1
BER    19971226              0      10.2       6.9         0       3.1
BER    19971227              0       6.1       4.0         0       3.3
BER    19971228              0       4.7       2.5         0       0.1
BER    19971229              0       3.2      -0.5         0       0.0
BER    19971230              0       2.5      -0.5         0       0.0
BER    19971231              0       7.3       2.0         0       0.0
BER    19980101              0       7.0       2.4         0       1.6
BER    19980102              0       9.7       5.9         0      11.1
BER    19980103              0      10.3       5.6         0       3.6
BER    19980104              0      12.8       5.7         0       4.3
BER    19980105              0       9.6       7.1         0       5.3
BER    19980106              0       7.0       5.8         0       1.2
BER    19980107              0      11.5       7.6         0       0.1
BER    19980108              0      11.9       5.8         0       0.0
BER    19980109              0       9.8       2.8         0       0.0
BER    19980110              1       8.9       1.4         0       0.0
BER    19980111              1       9.7       1.7         0       0.0
BER    19980112              0       8.3       2.1         0       0.0
BER    19980113              0       5.4       1.8         0       0.0
BER    19980114              0       6.4       3.5         0       0.5
BER    19980115              0       6.0       2.7         0       0.0
BER    19980116              0       6.0       4.0         0      13.8
BER    19980117              0       6.3       2.8         0       0.0
BER    19980118              0       6.5       1.0         0       8.5
BER    19980119              0       7.2       4.9         2       7.8
BER    19980120              0       3.8       0.2         5       4.7
BER    19980121              0       1.8       0.6         0       0.1
BER    19980122              0      -1.0      -1.9         0       0.0
BER    19980123              0      -1.0      -1.7         0       0.0
BER    19980124              0      -1.3      -2.2         0       0.0
BER    19980125              0      -1.0      -1.7         0       0.0
BER    19980126              0      -1.5      -2.3         0       0.0
BER    19980127              0      -2.0      -3.5         0       0.0
BER    19980128              0      -1.5      -3.4         0       0.0
BER    19980129              0      -0.9      -4.1         0       0.0
BER    19980130              0      -0.5      -3.0         0       0.0
BER    19980131              0       0.2      -2.4         0       0.0
BER    19980201              0       0.8      -2.6         0       0.0
BER    19980202              0       3.2      -2.9         0       0.0
BER    19980203              0       2.7      -0.7         0       0.0
BER    19980204              0      -1.5      -3.8         0       0.0
BER    19980205              0       3.2      -3.9         0       0.0
BER    19980206              1       3.4      -3.2         0       0.0
BER    19980207              0       4.8      -0.9         0       1.1
BER    19980208              1       5.8       0.8         0       0.0
BER    19980209              1       8.2       0.3         0       0.0
BER    19980210              0      11.2       2.0         0       0.0
BER    19980211              0      12.2       3.2         0       0.0
BER    19980212              0      14.5       4.2         0       0.0
BER    19980213              1      14.3       4.7         0       0.0
BER    19980214              1      12.6       4.6         0       0.0
BER    19980215              1      13.4       4.9         0       0.0
BER    19980216              0      15.4       7.3         0       0.2
BER    19980217              0      10.6       6.3         0       0.0
BER    19980218              1       9.8       2.7         0       0.0
BER    19980219              1      16.6       5.4         0       0.0
BER    19980220              1      14.6       5.5         0       0.0
BER    19980221              0      15.7       7.7         0       0.0
BER    19980222              0      10.8       6.5         1      21.4
BER    19980223              0       5.3       3.7         0       3.9
BER    19980224              0       7.5       5.7         0       0.0
BER    19980225              0      10.5       6.6         0       0.0
BER    19980226              0      13.0       6.6         0       0.0
BER    19980227              1      13.0       6.2         0       0.0
BER    19980228              0       9.0       6.8         0       3.1
BER    19980301              0       7.6       5.3         0       0.0
BER    19980302              0       9.0       3.8         0       0.0
BER    19980303              0      13.1       6.4         0       0.0
BER    19980304              0      17.7      11.9         0       7.3
BER    19980305              0      11.3       7.5         0       0.0
BER    19980306              0      12.1       7.0         0       0.0
BER    19980307              0      14.8      11.1         0       4.9
BER    19980308              0       8.7       5.9         0      15.3
BER    19980309              0       4.4       1.5         0       0.1
BER    19980310              1       6.1      -0.4         0       0.0
BER    19980311              0       4.1       0.7         0       2.9
BER    19980312              0       3.6       2.3         0       4.2
BER    19980313              0       5.2       2.0         0       0.0
BER    19980314              0       7.8       2.8         0       0.0
BER    19980315              0       8.5       5.9         0       0.5
BER    19980316              0       9.2       6.4         0       0.1
BER    19980317              0      11.1       6.5         0       0.0
BER    19980318              0      11.9       7.1         0       0.0
BER    19980319              0       9.8       5.8         0       0.0
BER    19980320              0       9.2       4.6         0       0.0
BER    19980321              0       9.2       4.9         0       0.0
BER    19980322              1       8.1       2.5         0       0.0
BER    19980323              0       6.0       1.4         9       6.8
BER    19980324              0       1.7      -0.5         0       0.0
BER    19980325              0       5.0      -0.4         0       0.0
BER    19980326              0      11.5       3.2         0       0.0
BER    19980327              0      13.4       7.5         0       0.0
BER    19980328              0      17.6       9.6         0       0.0
BER    19980329              0      20.0      11.7         0       0.0
BER    19980330              0      20.4      12.5         0       0.0
BER    19980331              1      20.2      12.8         0       0.0
BER    19980401              0      16.2      12.1         0       0.4
BER    19980402              0      15.9      10.8         0       3.1
BER    19980403              0      18.3      12.1         0       2.6
BER    19980404              0      14.8       6.7         0      14.7
BER    19980405              0      13.9       7.5         0       1.8
BER    19980406              0      14.1       9.6         0       3.9
BER    19980407              0       8.3       7.1         0      17.1
BER    19980408              0      12.7       7.9         0       2.3
BER    19980409              0      13.3       7.7         0       3.9
BER    19980410              0       7.7       5.1         0       8.4
BER    19980411              0       8.9       4.7         6      27.0
BER    19980412              0       7.8       3.8         0       2.7
BER    19980413              0       4.5       2.3         0       0.0
BER    19980414              0       8.1       3.0         0       0.0
BER    19980415              0       9.6       5.1         0       6.8
BER    19980416              0       9.9       5.3         0       0.0
BER    19980417              0      10.5       5.8         0       4.5
BER    19980418              0       5.1       4.0         0       3.3
BER    19980419              0       8.5       4.4         0       0.3
BER    19980420              0      15.3       7.8         0       2.8
BER    19980421              0      17.4      11.4         0       0.5
BER    19980422              1      20.3      12.4         0       0.0
BER    19980423              0      21.4      14.0         0       0.0
BER    19980424              0      16.2      12.6         0       0.0
BER    19980425              0      19.0      12.8         0       0.1
BER    19980426              0      19.4      14.9         0       0.0
BER    19980427              0      16.5       9.7         0       2.8
BER    19980428              0      10.0       7.1         0       0.8
BER    19980429              0      14.6       8.2         0       0.0
BER    19980430              0      15.7      10.3         0       0.0
BER    19980501              0      13.8      10.8         0       7.4
BER    19980502              0      13.1      10.4         0       5.0
BER    19980503              0      16.4      11.8         0       0.0
BER    19980504              0      10.9       9.4         0       0.0
BER    19980505              0      15.9       9.5         0       0.0
BER    19980506              0      15.2      11.1         0       0.0
BER    19980507              1      20.5      12.2         0       0.0
BER    19980508              0      24.4      16.0         0       0.0
BER    19980509              0      24.1      16.5         0       0.0
BER    19980510              1      26.2      17.7         0       0.0
BER    19980511              0      27.9      19.2         0       0.0
BER    19980512              1      27.8      19.6         0       0.0
BER    19980513              1      28.9      20.1         0       0.0
BER    19980514              0      27.0      19.2         0       0.0
BER    19980515              1      24.4      17.5         0       0.0
BER    19980516              1      20.5      15.0         0       0.0
BER    19980517              0      18.7      13.5         0       0.0
BER    19980518              1      19.5      13.7         0       0.0
BER    19980519              0      21.7      14.6         0       0.0
BER    19980520              0      23.0      15.6         0       0.0
BER    19980521              0      23.4      15.8         0       0.5
BER    19980522              0      18.6      14.2         0       0.0
BER    19980523              1      18.5      12.1         0       0.0
BER    19980524              0      19.1      12.5         0       0.0
BER    19980525              0      19.4      13.2         0       0.0
BER    19980526              0      19.2      14.1         0       0.2
BER    19980527              0      20.2      15.0         0       2.6
BER    19980528              0      19.1      14.5         0       7.1
BER    19980529              0      18.0      13.6         0       2.7
BER    19980530              0      22.8      16.0         0       1.4
BER    19980531              0      20.1      14.4         0       6.8
BER    19980601              0      21.2      14.9         0       0.0
BER    19980602              0      25.7      19.1         0       9.3
BER    19980603              0      20.7      15.9         0       3.8
BER    19980604              0      26.1      19.9         0       0.0
BER    19980605              0      28.8      21.3         0       0.0
BER    19980606              0      28.3      20.7         0      14.1
BER    19980607              0      21.4      16.9         0       4.8
BER    19980608              0      20.6      15.4         0       0.0
BER    19980609              0      23.2      16.6         0       0.0
BER    19980610              0      19.1      15.0         0      13.8
BER    19980611              0      15.1      11.5         0      10.6
BER    19980612              0      10.6       8.9         0       5.0
BER    19980613              0      16.1      10.3         0       0.2
BER    19980614              0      17.7      12.7         0       2.5
BER    19980615              0      17.2      12.9         0       1.7
BER    19980616              0      17.1      12.5         0       0.0
BER    19980617              0      19.1      13.5         0       0.0
BER    19980618              0      21.3      14.6         0       0.0
BER    19980619              0      26.1      17.8         0       0.0
BER    19980620              0      29.3      20.7         0       0.0
BER    19980621              1      30.1      22.7         0       0.0
BER    19980622              0      27.0      21.9         0       0.1
BER    19980623              0      24.1      19.6         0       0.0
BER    19980624              0      26.2      19.5         0       0.0
BER    19980625              0      27.5      20.3         0       0.1
BER    19980626              0      23.8      20.0         0       1.6
BER    19980627              0      28.0      20.5         0       0.1
BER    19980628              0      21.4      18.6         0       0.0
BER    19980629              0      25.5      19.5         0       0.0
BER    19980630              0      24.1      18.4         0       0.0
BER    19980701              0      25.5      19.2         0      12.6
BER    19980702              0      19.6      16.9         0       1.4
BER    19980703              0      21.6      16.0         0      36.9
BER    19980704              0      22.6      17.1         0       0.0
BER    19980705              0      23.8      17.3         0       0.0
BER    19980706              0      26.7      19.6         0       0.0
BER    19980707              0      21.3      16.6         0       4.4
BER    19980708              0      17.0      13.7         0       0.0
BER    19980709              0      19.4      15.6         0       0.9
BER    19980710              0      23.1      17.9         0       0.0
BER    19980711              0      23.7      18.5         0       0.0
BER    19980712              0      28.1      21.5         0       0.0
BER    19980713              0      28.9      18.8         0       5.6
BER    19980714              0      20.7      15.7         0       0.0
BER    19980715              0      21.3      15.8         0       0.0
BER    19980716              0      19.7      15.1         0       0.7
BER    19980717              0      26.0      19.7         0       0.0
BER    19980718              0      28.9      22.1         0       0.0
BER    19980719              0      32.7      24.0         0       0.0
BER    19980720              1      32.8      25.4         0       0.0
BER    19980721              0      30.2      22.7         0       5.0
BER    19980722              0      26.7      21.4         0       0.0
BER    19980723              0      30.4      23.3         0       0.6
BER    19980724              0      26.8      21.5         0       0.0
BER    19980725              0      26.2      20.5         0       0.0
BER    19980726              0      30.9      21.7         0       2.1
BER    19980727              0      19.7      18.1         0      12.5
BER    19980728              0      20.5      17.4         0       0.1
BER    19980729              0      24.9      20.0         0       0.0
BER    19980730              1      29.7      22.0         0      11.1
BER    19980731              0      20.3      17.5         0       0.2
BER    19980801              0      21.8      17.2         0      10.9
BER    19980802              0      18.6      15.7         0      13.5
BER    19980803              0      17.1      15.9         0       0.1
BER    19980804              0      21.2      18.1         0       0.1
BER    19980805              0      23.5      18.5         0       0.0
BER    19980806              1      25.7      18.5         0       0.0
BER    19980807              1      28.5      19.7         0       0.0
BER    19980808              1      30.8      21.7         0       0.0
BER    19980809              1      32.9      24.4         0       0.0
BER    19980810              0      33.5      25.0         0       0.0
BER    19980811              0      34.1      25.6         0       0.0
BER    19980812              0      34.2      25.7         0       0.0
BER    19980813              0      26.4      21.7         0       0.0
BER    19980814              0      26.2      20.1         0       0.0
BER    19980815              0      30.0      21.2         0       0.0
BER    19980816              1      30.5      22.3         0       0.0
BER    19980817              0      30.2      22.4         0       0.0
BER    19980818              0      24.1      20.3         0       0.0
BER    19980819              0      26.7      20.4         0       0.0
BER    19980820              0      26.9      20.3         0       0.0
BER    19980821              0      21.3      17.3         0      15.2
BER    19980822              0      18.5      17.1         0      16.1
BER    19980823              0      24.1      18.3         0       0.0
BER    19980824              0      19.8      15.6         0      10.4
BER    19980825              0      22.0      15.8         0       0.0
BER    19980826              1      24.4      16.5         0       0.0
BER    19980827              0      19.1      13.9         0       0.0
BER    19980828              0      17.0      12.7         0       0.0
BER    19980829              0      17.4      12.2         0       0.0
BER    19980830              1      20.4      12.6         0       0.0
BER    19980831              1      24.4      15.4         0       0.0
BER    19980901              0      24.6      17.8         0       0.1
BER    19980902              0      26.3      20.0         0       0.7
BER    19980903              0      24.1      18.3         0       3.4
BER    19980904              0      20.5      16.5         0      19.1
BER    19980905              0      19.3      15.6         0       3.5
BER    19980906              0      21.0      15.7         0       0.0
BER    19980907              0      19.8      15.1         0       3.6
BER    19980908              0      22.5      17.5         0       0.0
BER    19980909              0      26.4      18.1         0       0.0
BER    19980910              0      24.9      18.3         0      14.4
BER    19980911              0      16.4      13.9         0      21.1
BER    19980912              0      12.7      10.6         0       5.9
BER    19980913              0      12.2       8.6         0       9.3
BER    19980914              0      11.4       8.9         0       3.0
BER    19980915              0      13.9      10.9         0       0.5
BER    19980916              0      18.0      13.8         0       0.5
BER    19980917              0      15.2      12.0         0       0.1
BER    19980918              0      17.6      11.6         0       0.0
BER    19980919              1      16.3      10.6         0       0.0
BER    19980920              0      17.4      11.0         0       0.0
BER    19980921              0      14.8       9.8         0       0.0
BER    19980922              0      13.5       9.6         0       0.0
BER    19980923              0      18.0      11.8         0       0.0
BER    19980924              0      18.9      13.3         0       0.0
BER    19980925              0      21.3      15.1         0       0.0
BER    19980926              0      18.1      14.9         0       0.0
BER    19980927              0      18.3      13.7         0       0.4
BER    19980928              0      16.0      13.0         0       5.8
BER    19980929              0      18.0      13.9         0       0.6
BER    19980930              0      14.5      12.8         0      13.9
BER    19981001              0      13.9      10.9         0       0.7
BER    19981002              0      14.6      10.1         0       1.0
BER    19981003              0      11.9       9.9         0       9.6
BER    19981004              0      11.4       9.5         0       6.2
BER    19981005              0      14.4      11.1         0       0.0
BER    19981006              0      11.6      10.8         0       0.4
BER    19981007              0      11.0      10.1         0       7.3
BER    19981008              0      11.3       9.3         0       0.3
BER    19981009              0      15.6      10.7         0       2.2
BER    19981010              0      14.2      11.4         0       0.1
BER    19981011              0      13.0      11.2         0       3.3
BER    19981012              0      14.3      10.4         0       0.1
BER    19981013              0      13.5       8.2         0       0.0
BER    19981014              0      15.8      11.7         0       0.2
BER    19981015              0      17.9      14.1         0       0.0
BER    19981016              0      17.5      13.1         0       0.0
BER    19981017              0      19.7      13.7         0      15.7
BER    19981018              0      12.6      10.4         0       0.0
BER    19981019              0      10.8       8.2         0       1.5
BER    19981020              0      11.8       6.2         0       0.0
BER    19981021              0      11.3       5.9         0       0.0
BER    19981022              0      14.8       7.7         0       0.0
BER    19981023              0      15.7       9.2         0      13.2
BER    19981024              0      15.4      11.9         0      12.9
BER    19981025              0      14.2      10.9         0       4.5
BER    19981026              0       9.9       7.2         0      10.1
BER    19981027              0      12.5       8.3         0       0.0
BER    19981028              0      17.4      14.4         0       0.0
BER    19981029              0      17.1      10.6         0      22.7
BER    19981030              0       9.0       6.9         0       9.0
BER    19981031              0      10.2       8.3         0       3.1
BER    19981101              0      11.8       9.6         0       2.6
BER    19981102              0      11.6       7.4         0       0.0
BER    19981103              0      12.8       8.9         0      57.6
BER    19981104              0       8.2       6.2         0       5.7
BER    19981105              0       8.1       4.2         0       0.0
BER    19981106              1       9.2       3.0         0       0.0
BER    19981107              1      10.0       3.3         0       0.0
BER    19981108              0       9.6       2.9         0       0.0
BER    19981109              0      12.8       8.0         0       0.8
BER    19981110              0      10.4       9.1         0      25.2
BER    19981111              0       7.3       3.5         0       0.0
BER    19981112              0       4.7       2.0         0       2.2
BER    19981113              0       6.1       3.5         0       0.5
BER    19981114              0       8.4       4.4         0       5.6
BER    19981115              0       4.9       3.8         0       9.5
BER    19981116              0       4.3       2.5         0       1.9
BER    19981117              0       3.1       0.7         0       0.0
BER    19981118              0       0.3      -2.0         0       0.0
BER    19981119              0       1.1      -2.5         0       0.0
BER    19981120              0      -0.8      -2.2         0       0.0
BER    19981121              0      -1.9      -3.7         0       0.0
BER    19981122              1      -2.1      -5.5         0       0.0
BER    19981123              0       0.5      -5.3         0       0.0
BER    19981124              0       0.5      -1.7         0       0.0
BER    19981125              0       2.3       0.7         4       2.7
BER    19981126              0       2.5       1.1         1       2.8
BER    19981127              0       3.7       2.0         0       0.8
BER    19981128              0       2.6      -0.1         2       0.6
BER    19981129              0       1.4      -0.5         4       8.2
BER    19981130              0       1.4       0.6         0       0.0
BER    19981201              0       0.5       0.0         0       0.0
BER    19981202              0      -1.0      -1.6         0       0.0
BER    19981203              0      -2.3      -3.0         0       0.0
BER    19981204              0      -1.1      -3.1         1       0.1
BER    19981205              0       0.0      -0.9         3       0.3
BER    19981206              0       0.3      -1.1         0       0.0
BER    19981207              0      -0.2      -2.1         1       0.1
BER    19981208              1      -2.1      -7.2         0       0.0
BER    19981209              0      -1.0      -4.0         8       4.1
BER    19981210              0       2.9       0.6         0       2.5
BER    19981211              0       5.4       2.7         0       4.1
BER    19981212              0       3.5       1.6         0       4.2
BER    19981213              0      10.9       5.8         0       0.0
BER    19981214              0       9.4       3.7         0       0.1
BER    19981215              1       7.5       1.2         0       0.0
BER    19981216              0       7.4       2.2         0       0.0
BER    19981217              0       2.0       1.0         0       0.0
BER    19981218              0       2.1      -1.2         0       0.0
BER    19981219              0       8.3       4.1         0       0.0
BER    19981220              0       1.5       1.0         3       3.1
BER    19981221              0       1.6      -1.4         0       0.0
BER    19981222              1      -1.0      -5.2         0       0.0
BER    19981223              0      -0.8      -5.7         0       0.0
BER    19981224              0       1.9      -1.3         5       3.0
BER    19981225              0       1.3      -2.2         0       0.0
BER    19981226              0       3.9       0.5         0       0.0
BER    19981227              0       6.2       2.6         0       0.0
BER    19981228              0       9.6       2.1         0       0.0
BER    19981229              1       7.8       0.9         0       0.0
BER    19981230              1       6.3      -0.4         0       0.0
BER    19981231              0       2.3      -0.4         0       0.0
BER    19990101              0       4.3       0.7         0       0.0
BER    19990102              0       6.1       1.2         0       3.4
BER    19990103              0       8.4       6.1         0       1.5
BER    19990104              0       9.6       7.2         0       0.0
BER    19990105              0      11.6       5.0         0       0.0
BER    19990106              1      10.4       2.8         0       0.0
BER    19990107              0      13.3       6.2         0       5.9
BER    19990108              0       8.9       7.0         0       4.7
BER    19990109              0       5.6       3.2         0       0.2
BER    19990110              0       1.6       0.8         0       0.0
BER    19990111              0       1.6       0.9         4       4.1
BER    19990112              0      -0.2      -1.6         2       1.8
BER    19990113              0       1.9       0.6         2       0.4
BER    19990114              0       4.5       2.0         0       1.0
BER    19990115              0       4.9      -0.1         0       0.0
BER    19990116              1       4.9      -1.4         0       0.0
BER    19990117              0       7.6      -0.5         0       0.0
BER    19990118              0       6.8       1.5         0       0.0
BER    19990119              1       6.7       0.4         0       0.0
BER    19990120              1       7.4      -0.3         0       0.0
BER    19990121              1       5.7      -1.3         0       0.0
BER    19990122              0       3.8      -2.2         0       0.0
BER    19990123              0       4.4      -2.7         0       0.0
BER    19990124              0       4.8      -2.1         0       0.0
BER    19990125              0       7.0       0.8         0       0.0
BER    19990126              0       8.5       4.8         0       8.4
BER    19990127              0       4.1       2.4         0       2.1
BER    19990128              0       5.0       3.0         0       8.9
BER    19990129              0       2.8       0.1         2       1.2
BER    19990130              0      -3.1      -5.0         0       0.0
BER    19990131              0      -3.4      -5.7         0       0.0
BER    19990201              0      -1.5      -5.6         0       0.0
BER    19990202              0       2.5      -2.4         0       0.0
BER    19990203              0       5.0       0.8         0       0.0
BER    19990204              0       7.6       3.6         0       0.0
BER    19990205              0       6.1       4.1         0       9.5
BER    19990206              0       2.9       1.9         0       2.8
BER    19990207              0       3.5       1.3         2       5.8
BER    19990208              0      -0.6      -2.2        16      11.3
BER    19990209              0       3.8      -0.1        13      22.5
BER    19990210              0      -1.9      -4.1         5       0.8
BER    19990211              0      -1.9      -4.6         0       1.4
BER    19990212              0      -5.4      -8.4         0       0.0
BER    19990213              0      -4.9      -7.5         0       0.0
BER    19990214              0      -2.7      -8.0         0       0.0
BER    19990215              0       0.3      -5.2         0       0.0
BER    19990216              0       3.5      -1.1         0       0.3
BER    19990217              0       2.8       1.5         5       2.5
BER    19990218              0       4.2       2.5         0       8.7
BER    19990219              0       6.8       4.2         0       7.4
BER    19990220              0       6.7       5.3         0      11.5
BER    19990221              0       7.9       6.1         0      18.4
BER    19990222              0       7.8       2.3        10       7.9
BER    19990223              0       1.6      -0.2         1       0.7
BER    19990224              0       1.5       0.1         1       5.0
BER    19990225              0       2.8       1.1         0       0.0
BER    19990226              0       5.5       0.6         0       0.0
BER    19990227              0       9.0       2.4         0       0.0
BER    19990228              0       6.0       2.9         0       0.4
BER    19990301              0       9.6       4.8         0       1.4
BER    19990302              0      11.8       8.8         0       0.1
BER    19990303              0      12.8       8.2         0       5.7
BER    19990304              0       7.1       2.6         0      15.4
BER    19990305              0       5.2       2.5         0       3.7
BER    19990306              0       3.9       2.0         0       0.1
BER    19990307              0       4.9       1.7         0       0.0
BER    19990308              0       4.2       0.8         1       6.4
BER    19990309              0      14.1       7.4         0       0.1
BER    19990310              0      13.1       8.0         0       1.0
BER    19990311              0      14.1       8.2         0       0.0
BER    19990312              0      16.2       8.8         0       0.0
BER    19990313              1      18.4       9.5         0       0.0
BER    19990314              0      18.5       9.8         0       0.0
BER    19990315              1      17.7      10.0         0       0.0
BER    19990316              0      13.1       8.3         0       0.0
BER    19990317              1       8.4       4.8         0       0.0
BER    19990318              0       9.8       3.9         0       0.0
BER    19990319              0       5.6       3.1         0       0.0
BER    19990320              0       8.8       3.1         0       0.0
BER    19990321              0      11.3       5.3         0       4.0
BER    19990322              0       5.5       4.5         0       4.4
BER    19990323              0       6.4       4.0         0       2.7
BER    19990324              0      13.7       6.1         0       0.0
BER    19990325              0      14.3       8.0         0       0.0
BER    19990326              0      13.8       9.2         0       0.9
BER    19990327              0       7.2       5.1         0       8.3
BER    19990328              0       6.4       4.2         0       0.0
BER    19990329              0       8.1       4.9         0       0.0
BER    19990330              0      12.5       6.1         0       0.0
BER    19990331              0      15.2       7.9         0       0.0
BER    19990401              0      18.1       9.7         0       0.0
BER    19990402              0      17.3      10.4         0       0.7
BER    19990403              0      15.7      11.8         0       0.0
BER    19990404              0      14.8      11.5         0       0.0
BER    19990405              0      17.6      11.1         0       0.0
BER    19990406              0      21.1      13.6         0      14.5
BER    19990407              0      11.9       8.5         0      20.1
BER    19990408              0      10.2       7.2         0       0.0
BER    19990409              0      12.0       7.7         0       0.0
BER    19990410              1      15.2       8.7         0       1.0
BER    19990411              0       9.5       7.5         0       3.5
BER    19990412              0       8.5       5.3         0      11.3
BER    19990413              0       8.7       5.8         0       4.1
BER    19990414              0      11.6       7.5         0       4.9
BER    19990415              0       8.1       1.8         0      13.4
BER    19990416              0       3.2       1.9         0       4.5
BER    19990417              0       9.0       4.0         0       0.0
BER    19990418              0       6.2       3.6         0      10.5
BER    19990419              0       7.4       4.0         0       2.6
BER    19990420              0      11.7       6.8         0       3.1
BER    19990421              0      12.6       9.3         0       8.0
BER    19990422              0      17.1      10.8         0       2.8
BER    19990423              0      14.7       9.5         0       2.6
BER    19990424              0      11.2       8.9         0       0.0
BER    19990425              0      15.5      10.5         0       0.0
BER    19990426              0      18.9      12.1         0      33.0
BER    19990427              0      18.5      12.1         0       8.8
BER    19990428              0      16.1      12.0         0       0.0
BER    19990429              0      19.4      13.2         0       9.6
BER    19990430              0      17.7      12.9         0       0.0
BER    19990501              0      21.3      15.3         0       0.1
BER    19990502              0      22.3      15.3         0       0.0
BER    19990503              0      23.4      16.8         0       0.0
BER    19990504              0      20.0      15.2         0       0.0
BER    19990505              0      20.0      15.1         0      20.0
BER    19990506              0      20.1      15.9         0       0.0
BER    19990507              0      22.8      16.4         0      16.5
BER    19990508              0      15.2      13.8         0       4.2
BER    19990509              0      20.2      14.6         0       0.0
BER    19990510              0      22.6      16.1         0      20.3
BER    19990511              0      17.4      15.3         0      30.1
BER    19990512              0      18.1      15.8         0      20.0
BER    19990513              0      20.6      16.4         0      26.9
BER    19990514              0      14.9      13.1         0      16.3
BER    19990515              0      15.6      12.5         0       0.0
BER    19990516              0      17.7      13.0         0       0.7
BER    19990517              0      14.0      10.7         0       0.6
BER    19990518              0      20.4      14.3         0       0.6
BER    19990519              0      16.6      12.7         0      13.2
BER    19990520              0      14.6      11.6         0       8.8
BER    19990521              0      13.7      12.0         0       0.7
BER    19990522              0      15.9      12.8         0       2.5
BER    19990523              0      16.0      13.2         0       0.0
BER    19990524              0      23.2      16.9         0       0.0
BER    19990525              0      23.3      16.9         0       2.5
BER    19990526              1      24.1      17.1         0       0.0
BER    19990527              0      27.5      20.5         0       0.4
BER    19990528              0      25.3      19.3         0       0.0
BER    19990529              0      27.4      20.4         0       0.0
BER    19990530              0      27.7      21.1         0       0.0
BER    19990531              0      26.9      19.6         0       1.2
