 

stn    time           tre200dx  tre200d0  hns000d0  rre150d0
GEO    19400923           25.3      19.9         0       1.1
GEO    19400924           20.0      16.7         0       5.2
GEO    19400925           18.5      14.5         0      56.3
GEO    19400926           14.5      13.0         0       0.9
GEO    19400927           17.0      14.0         0       0.0
GEO    19400928           23.8      15.8         0       2.9
GEO    19400929           13.5      10.1         0       0.0
GEO    19400930           10.4       9.0         0       0.0
GEO    19401001           10.6       9.0         0       2.4
GEO    19401002           13.8      11.4         0       4.3
GEO    19401003           16.4      10.9         0       0.1
GEO    19401004           17.8      12.3         0       0.0
GEO    19401005           17.8      11.6         0       0.0
GEO    19401006           21.7      14.1         0       0.1
GEO    19401007           18.5      14.6         0      13.1
GEO    19401008           14.7      12.9         0       5.3
GEO    19401009           21.0      16.3         0       0.0
GEO    19401010           16.7      12.5         0       6.9
GEO    19401011           12.8       9.1         0       1.0
GEO    19401012           12.8      10.1         0       0.0
GEO    19401013           13.7       9.8         0       0.0
GEO    19401014           12.0       9.1         0       8.0
GEO    19401015           15.3      10.7         0       0.0
GEO    19401016           14.4      11.9         0       0.1
GEO    19401017           17.0      13.0         0       0.0
GEO    19401018           14.8      10.9         0       0.0
GEO    19401019           12.0      10.5         0       0.0
GEO    19401020           12.3      10.7         0       0.1
GEO    19401021           11.8      10.1         0       0.3
GEO    19401022           14.0      10.7         0       0.0
GEO    19401023           14.0      11.5         0       0.1
GEO    19401024           13.8      11.3         0       4.4
GEO    19401025           11.1       8.9         0       1.0
GEO    19401026            7.8       5.9         0       0.1
GEO    19401027            6.5       4.7         0       0.9
GEO    19401028            7.3       4.7         0       0.0
GEO    19401029            6.7       4.4         0       0.0
GEO    19401030            6.8       2.8         0       0.0
GEO    19401031            8.9       3.9         0       5.1
GEO    19401101           14.7      12.0         0      19.5
GEO    19401102           14.0       9.9         0       0.1
GEO    19401103           12.3       9.9         0       0.0
GEO    19401104           18.3      15.2         0       0.0
GEO    19401105           16.6      12.2         0       4.4
GEO    19401106           14.3      10.7         0       0.9
GEO    19401107           11.0       7.0         0       1.3
GEO    19401108           10.0       5.5         0       0.0
GEO    19401109            7.0       3.4         0       0.0
GEO    19401110            5.6       4.4         0      12.7
GEO    19401111            9.0       7.2         0       0.3
GEO    19401112           11.0       9.3         0       8.9
GEO    19401113           13.0      10.9         0       0.0
GEO    19401114           16.4      10.3         0      71.5
GEO    19401115            7.4       3.3         0       5.9
GEO    19401116           11.0       8.1         0       4.0
GEO    19401117           10.2       6.7         0      14.9
GEO    19401118           11.5       7.8         0       0.5
GEO    19401119            7.6       4.1         0       0.1
GEO    19401120            8.6       5.3         0       0.0
GEO    19401121           11.3       4.8         0       0.0
GEO    19401122           10.3       6.0         0       1.1
GEO    19401123            8.4       6.6         0       0.0
GEO    19401124            8.0       5.9         0       0.0
GEO    19401125            6.8       3.1         0       0.0
GEO    19401126            2.4       0.6         0       0.0
GEO    19401127            1.3      -1.0         0       0.0
GEO    19401128            4.8       2.3         0       0.6
GEO    19401129            4.8       2.0         0       0.1
GEO    19401130            2.2       1.5         0       0.0
GEO    19401201            1.5      -0.3         0       0.0
GEO    19401202            1.0      -0.2         0       0.0
GEO    19401203            0.2      -2.2         0       0.0
GEO    19401204            2.8      -1.5         0       0.0
GEO    19401205            3.0       1.1         0       2.2
GEO    19401206            8.0       5.7         0       7.3
GEO    19401207            4.8       2.7         0       2.7
GEO    19401208            2.6       1.5         0       0.0
GEO    19401209            3.3       1.4         3       7.7
GEO    19401210            5.7       4.4         0      20.6
GEO    19401211            5.5       2.0         3      11.2
GEO    19401212            3.7       1.0         2       2.4
GEO    19401213            3.3       0.3         0       0.0
GEO    19401214            0.5      -3.7         0       0.0
GEO    19401215           -1.2      -3.9         0       0.0
GEO    19401216           -2.0      -4.9         0       0.0
GEO    19401217           -4.0      -5.1         0       0.0
GEO    19401218           -4.5      -6.0         0       0.0
GEO    19401219           -3.3      -4.6         4       3.2
GEO    19401220            1.5      -0.8         3       2.0
GEO    19401221           -0.4      -2.7         0       0.0
GEO    19401222           -3.7      -6.4         0       0.0
GEO    19401223           -5.6      -6.8         0       0.0
GEO    19401224           -6.7      -8.1         0       0.0
GEO    19401225           -7.0      -8.1         0       0.0
GEO    19401226           -6.1      -7.4         0       0.0
GEO    19401227           -5.3      -6.4         0       0.0
GEO    19401228            0.0      -3.5         0       0.0
GEO    19401229           -0.2      -4.2         0       0.0
GEO    19401230            0.8      -2.6         0       4.5
GEO    19401231            9.6       6.0         0       9.7
GEO    19410101            9.0       7.8         0       1.4
GEO    19410102            7.9       0.7         2       4.7
GEO    19410103           -3.6      -7.6         0       0.1
GEO    19410104           -7.1      -7.7         0       0.0
GEO    19410105           -5.6      -6.0         0       0.0
GEO    19410106           -2.6      -3.8         0       0.0
